"Classe de Chuva", "MaxQ", "MinBER", "Attenuation", "Distancia" 
0, 403.508347, 0.0, 2.98791, 2km
0, 400.767085, 0.0, 3.00827, 2km
0, 398.040877, 0.0, 3.02864, 2km
0, 395.329667, 0.0, 3.0490, 2km
0, 392.6334, 0.0, 3.06936, 2km
0, 389.952021, 0.0, 3.08973, 2km
0, 387.285474, 0.0, 3.11009, 2km
0, 384.633704, 0.0, 3.13045, 2km
0, 381.996655, 0.0, 3.15082, 2km
0, 379.374272, 0.0, 3.17118, 2km
0, 376.766501, 0.0, 3.19155, 2km
0, 374.173284, 0.0, 3.21191, 2km
0, 371.594569, 0.0, 3.23227, 2km
0, 369.030299, 0.0, 3.25264, 2km
0, 366.480419, 0.0, 3.2730, 2km
1, 361.266505, 0.0, 3.3150, 2km
1, 353.734126, 0.0, 3.37656, 2km
1, 346.330191, 0.0, 3.43811, 2km
1, 339.053194, 0.0, 3.49967, 2km
1, 331.901632, 0.0, 3.56122, 2km
1, 324.874011, 0.0, 3.62278, 2km
1, 317.968842, 0.0, 3.68433, 2km
1, 311.184642, 0.0, 3.74589, 2km
1, 304.519934, 0.0, 3.80744, 2km
1, 297.973248, 0.0, 3.8690, 2km
1, 291.543122, 0.0, 3.93056, 2km
1, 285.228097, 0.0, 3.99211, 2km
1, 279.026726, 0.0, 4.05367, 2km
1, 272.937566, 0.0, 4.11522, 2km
1, 266.959182, 0.0, 4.17678, 2km
1, 261.090146, 0.0, 4.23833, 2km
1, 255.329038, 0.0, 4.29989, 2km
1, 249.674446, 0.0, 4.36144, 2km
1, 244.124963, 0.0, 4.4230, 2km
1, 238.679193, 0.0, 4.48456, 2km
1, 233.335746, 0.0, 4.54611, 2km
1, 228.093239, 0.0, 4.60767, 2km
1, 222.950299, 0.0, 4.66922, 2km
1, 217.905559, 0.0, 4.73078, 2km
1, 212.957661, 0.0, 4.79233, 2km
1, 208.105253, 0.0, 4.85389, 2km
1, 203.346994, 0.0, 4.91544, 2km
1, 198.68155, 0.0, 4.9770, 2km
1, 194.107593, 0.0, 5.03856, 2km
1, 189.623806, 0.0, 5.10011, 2km
1, 185.228879, 0.0, 5.16167, 2km
1, 180.921511, 0.0, 5.22322, 2km
1, 176.700407, 0.0, 5.28478, 2km
1, 172.564284, 0.0, 5.34633, 2km
1, 168.511865, 0.0, 5.40789, 2km
1, 164.541881, 0.0, 5.46944, 2km
1, 160.653075, 0.0, 5.5310, 2km
1, 156.844195, 0.0, 5.59256, 2km
1, 153.113999, 0.0, 5.65411, 2km
1, 149.461255, 0.0, 5.71567, 2km
1, 145.884739, 0.0, 5.77722, 2km
1, 142.383235, 0.0, 5.83878, 2km
1, 138.955538, 0.0, 5.90033, 2km
1, 135.600451, 0.0, 5.96189, 2km
1, 132.316786, 0.0, 6.02344, 2km
1, 129.103366, 0.0, 6.0850, 2km
1, 125.959023, 0.0, 6.14656, 2km
1, 122.882597, 0.0, 6.20811, 2km
1, 119.872939, 0.0, 6.26967, 2km
1, 116.92891, 0.0, 6.33122, 2km
1, 114.04938, 0.0, 6.39278, 2km
1, 111.233231, 0.0, 6.45433, 2km
1, 108.479353, 0.0, 6.51589, 2km
1, 105.786647, 0.0, 6.57744, 2km
1, 103.154025, 0.0, 6.6390, 2km
1, 100.580409, 0.0, 6.70056, 2km
1, 98.064731, 0.0, 6.76211, 2km
1, 95.605936, 0.0, 6.82367, 2km
1, 93.202976, 0.0, 6.88522, 2km
1, 90.854818, 0.0, 6.94678, 2km
1, 88.560438, 0.0, 7.00833, 2km
1, 86.318823, 0.0, 7.06989, 2km
1, 84.128972, 0.0, 7.13144, 2km
1, 81.989894, 0.0, 7.1930, 2km
1, 79.900612, 0.0, 7.25456, 2km
1, 77.860158, 0.0, 7.31611, 2km
1, 75.867577, 0.0, 7.37767, 2km
1, 73.921926, 0.0, 7.43922, 2km
1, 72.022272, 0.0, 7.50078, 2km
1, 70.167696, 0.0, 7.56233, 2km
1, 68.35729, 0.0, 7.62389, 2km
1, 66.590157, 0.0, 7.68544, 2km
1, 64.865413, 0.0, 7.7470, 2km
1, 63.182187, 0.0, 7.80856, 2km
1, 61.539619, 0.0, 7.87011, 2km
1, 59.948394, 0.0, 7.93167, 2km
1, 58.402244, 0.0, 7.99322, 2km
1, 56.892321, 0.0, 8.05478, 2km
1, 55.417978, 0.0, 8.11633, 2km
1, 53.978566, 0.0, 8.17789, 2km
1, 52.573439, 0.0, 8.23944, 2km
1, 51.20195, 0.0, 8.3010, 2km
1, 49.863456, 0.0, 8.36256, 2km
1, 48.557316, 0.0, 8.42411, 2km
1, 47.282892, 0.0, 8.48567, 2km
1, 46.039553, 0.0, 8.54722, 2km
1, 44.826668, 0.0, 8.60878, 2km
1, 43.643616, 0.0, 8.67033, 2km
1, 42.489778, 0.0, 8.73189, 2km
1, 41.434626, 0.0, 8.79344, 2km
1, 40.455627, 0.0, 8.8550, 2km
1, 39.492998, 0.0, 8.91656, 2km
1, 38.546895, 0.0, 8.97811, 2km
1, 37.61744, 0.0, 9.03967, 2km
1, 36.704728, 0.0, 9.10122, 2km
1, 35.80882, 0.0, 9.16278, 2km
1, 34.931849, 0.0, 9.22433, 2km
1, 34.074859, 0.0, 9.28589, 2km
1, 33.234014, 0.0, 9.34744, 2km
1, 32.409337, 0.0, 9.4090, 2km
3, 2.854775, 0.002151, 14.8150, 2km
3, 2.738735, 0.003081, 14.9042, 2km
3, 2.627343, 0.004299, 14.9935, 2km
3, 2.520413, 0.005855, 15.0827, 2km
3, 2.417769, 0.0078, 15.1720, 2km
3, 2.31924, 0.010181, 15.2612, 2km
3, 2.206181, 0.01366, 15.3505, 2km
3, 2.093335, 0.018118, 15.4397, 2km
3, 1.9769, 0.023964, 15.5289, 2km
3, 0.0, 1.0, 15.6182, 2km
3, 0.0, 1.0, 15.7074, 2km
3, 0.0, 1.0, 15.7967, 2km
3, 0.0, 1.0, 15.8859, 2km
3, 0.0, 1.0, 15.9752, 2km
3, 0.0, 1.0, 16.0644, 2km
3, 0.0, 1.0, 16.1536, 2km
3, 0.0, 1.0, 16.2429, 2km
3, 0.0, 1.0, 16.3321, 2km
3, 0.0, 1.0, 16.4214, 2km
3, 0.0, 1.0, 16.5106, 2km
3, 0.0, 1.0, 16.5998, 2km
3, 0.0, 1.0, 16.6891, 2km
3, 0.0, 1.0, 16.7783, 2km
3, 0.0, 1.0, 16.8676, 2km
3, 0.0, 1.0, 16.9568, 2km
3, 0.0, 1.0, 17.0461, 2km
3, 0.0, 1.0, 17.1353, 2km
3, 0.0, 1.0, 17.2245, 2km
3, 0.0, 1.0, 17.3138, 2km
3, 0.0, 1.0, 17.4030, 2km
3, 0.0, 1.0, 17.4923, 2km
3, 0.0, 1.0, 17.5815, 2km
3, 0.0, 1.0, 17.6708, 2km
3, 0.0, 1.0, 17.76, 2km
3, 0.0, 1.0, 17.8492, 2km
3, 0.0, 1.0, 17.9385, 2km
3, 0.0, 1.0, 18.0277, 2km
3, 0.0, 1.0, 18.1170, 2km
3, 0.0, 1.0, 18.2062, 2km
3, 0.0, 1.0, 18.2955, 2km
3, 0.0, 1.0, 18.3847, 2km
3, 0.0, 1.0, 18.4739, 2km
3, 0.0, 1.0, 18.5632, 2km
3, 0.0, 1.0, 18.6524, 2km
3, 0.0, 1.0, 18.7417, 2km
3, 0.0, 1.0, 18.8309, 2km
3, 0.0, 1.0, 18.9202, 2km
3, 0.0, 1.0, 19.0094, 2km
3, 0.0, 1.0, 19.0986, 2km
3, 0.0, 1.0, 19.1879, 2km
3, 0.0, 1.0, 19.2771, 2km
3, 0.0, 1.0, 19.3664, 2km
3, 0.0, 1.0, 19.4556, 2km
3, 0.0, 1.0, 19.5448, 2km
3, 0.0, 1.0, 19.6341, 2km
3, 0.0, 1.0, 19.7233, 2km
3, 0.0, 1.0, 19.8126, 2km
3, 0.0, 1.0, 19.9018, 2km
3, 0.0, 1.0, 19.9911, 2km
3, 0.0, 1.0, 20.0803, 2km
3, 0.0, 1.0, 20.1695, 2km
3, 0.0, 1.0, 20.2588, 2km
3, 0.0, 1.0, 20.3480, 2km
3, 0.0, 1.0, 20.4373, 2km
3, 0.0, 1.0, 20.5265, 2km
3, 0.0, 1.0, 20.6158, 2km
3, 0.0, 1.0, 20.7050, 2km
3, 0.0, 1.0, 20.7942, 2km
3, 0.0, 1.0, 20.8835, 2km
3, 0.0, 1.0, 20.9727, 2km
3, 0.0, 1.0, 21.0620, 2km
3, 0.0, 1.0, 21.1512, 2km
3, 0.0, 1.0, 21.2405, 2km
3, 0.0, 1.0, 21.3297, 2km
3, 0.0, 1.0, 21.4189, 2km
3, 0.0, 1.0, 21.5082, 2km
3, 0.0, 1.0, 21.5974, 2km
3, 0.0, 1.0, 21.6867, 2km
3, 0.0, 1.0, 21.7759, 2km
3, 0.0, 1.0, 21.8652, 2km
3, 0.0, 1.0, 21.9544, 2km
3, 0.0, 1.0, 22.0436, 2km
3, 0.0, 1.0, 22.1329, 2km
3, 0.0, 1.0, 22.2221, 2km
3, 0.0, 1.0, 22.3114, 2km
3, 0.0, 1.0, 22.4006, 2km
3, 0.0, 1.0, 22.4898, 2km
3, 0.0, 1.0, 22.5791, 2km
3, 0.0, 1.0, 22.6683, 2km
3, 0.0, 1.0, 22.7576, 2km
3, 0.0, 1.0, 22.8468, 2km
3, 0.0, 1.0, 22.9361, 2km
3, 0.0, 1.0, 23.0253, 2km
3, 0.0, 1.0, 23.1145, 2km
3, 0.0, 1.0, 23.2038, 2km
3, 0.0, 1.0, 23.2930, 2km
3, 0.0, 1.0, 23.3823, 2km
3, 0.0, 1.0, 23.4715, 2km
3, 0.0, 1.0, 23.5608, 2km
3, 0.0, 1.0, 23.65, 2km
2, 7.917484, 0.0, 9.3240, 2.5km
2, 7.666561, 0.0, 9.38037, 2.5km
2, 7.423415, 0.0, 9.43675, 2.5km
2, 7.187817, 0.0, 9.49312, 2.5km
2, 6.959542, 0.0, 9.54949, 2.5km
2, 6.738372, 0.0, 9.60587, 2.5km
2, 6.524095, 0.0, 9.66224, 2.5km
2, 6.316503, 0.0, 9.71862, 2.5km
2, 6.115395, 0.0, 9.77499, 2.5km
2, 5.920575, 0.0, 9.83136, 2.5km
2, 5.731853, 0.0, 9.88774, 2.5km
2, 5.549045, 0.0, 9.94411, 2.5km
2, 5.371969, 0.0, 10.0005, 2.5km
2, 5.200452, 0.0, 10.0569, 2.5km
2, 5.034322, 0.0, 10.1132, 2.5km
2, 4.873417, 1e-06, 10.1696, 2.5km
2, 4.717574, 1e-06, 10.2260, 2.5km
2, 4.566638, 2e-06, 10.2824, 2.5km
2, 4.420459, 5e-06, 10.3387, 2.5km
2, 4.278888, 9e-06, 10.3951, 2.5km
2, 4.141785, 1.7e-05, 10.4515, 2.5km
2, 4.009011, 3e-05, 10.5078, 2.5km
2, 3.880431, 5.2e-05, 10.5642, 2.5km
2, 3.755915, 8.6e-05, 10.6206, 2.5km
2, 3.635337, 0.000139, 10.6770, 2.5km
2, 3.518574, 0.000217, 10.7333, 2.5km
2, 3.405508, 0.00033, 10.7897, 2.5km
2, 3.296023, 0.00049, 10.8461, 2.5km
2, 3.190007, 0.000711, 10.9025, 2.5km
2, 3.087352, 0.001009, 10.9588, 2.5km
2, 2.987952, 0.001403, 11.0152, 2.5km
2, 2.891706, 0.001914, 11.0716, 2.5km
2, 2.798515, 0.002565, 11.1280, 2.5km
2, 2.708282, 0.003378, 11.1843, 2.5km
2, 2.620916, 0.004381, 11.2407, 2.5km
2, 2.536325, 0.005596, 11.2971, 2.5km
2, 2.454422, 0.007049, 11.3535, 2.5km
2, 2.375123, 0.008763, 11.4098, 2.5km
2, 2.293572, 0.010892, 11.4662, 2.5km
2, 2.205531, 0.013682, 11.5226, 2.5km
2, 2.111262, 0.017335, 11.5789, 2.5km
2, 2.042479, 0.020504, 11.6353, 2.5km
2, 1.94587, 0.025767, 11.6917, 2.5km
2, 0.0, 1.0, 11.7481, 2.5km
2, 0.0, 1.0, 11.8044, 2.5km
2, 0.0, 1.0, 11.8608, 2.5km
2, 0.0, 1.0, 11.9172, 2.5km
2, 0.0, 1.0, 11.9736, 2.5km
2, 0.0, 1.0, 12.0299, 2.5km
2, 0.0, 1.0, 12.0863, 2.5km
2, 0.0, 1.0, 12.1427, 2.5km
2, 0.0, 1.0, 12.1991, 2.5km
2, 0.0, 1.0, 12.2554, 2.5km
2, 0.0, 1.0, 12.3118, 2.5km
2, 0.0, 1.0, 12.3682, 2.5km
2, 0.0, 1.0, 12.4246, 2.5km
2, 0.0, 1.0, 12.4809, 2.5km
2, 0.0, 1.0, 12.5373, 2.5km
2, 0.0, 1.0, 12.5937, 2.5km
2, 0.0, 1.0, 12.6501, 2.5km
2, 0.0, 1.0, 12.7064, 2.5km
2, 0.0, 1.0, 12.7628, 2.5km
2, 0.0, 1.0, 12.8192, 2.5km
2, 0.0, 1.0, 12.8755, 2.5km
2, 0.0, 1.0, 12.9319, 2.5km
2, 0.0, 1.0, 12.9883, 2.5km
2, 0.0, 1.0, 13.0447, 2.5km
2, 0.0, 1.0, 13.1010, 2.5km
2, 0.0, 1.0, 13.1574, 2.5km
2, 0.0, 1.0, 13.2138, 2.5km
2, 0.0, 1.0, 13.2702, 2.5km
2, 0.0, 1.0, 13.3265, 2.5km
2, 0.0, 1.0, 13.3829, 2.5km
2, 0.0, 1.0, 13.4393, 2.5km
2, 0.0, 1.0, 13.4957, 2.5km
2, 0.0, 1.0, 13.5520, 2.5km
2, 0.0, 1.0, 13.6084, 2.5km
2, 0.0, 1.0, 13.6648, 2.5km
2, 0.0, 1.0, 13.7212, 2.5km
2, 0.0, 1.0, 13.7775, 2.5km
2, 0.0, 1.0, 13.8339, 2.5km
2, 0.0, 1.0, 13.8903, 2.5km
2, 0.0, 1.0, 13.9466, 2.5km
2, 0.0, 1.0, 14.0030, 2.5km
2, 0.0, 1.0, 14.0594, 2.5km
2, 0.0, 1.0, 14.1158, 2.5km
2, 0.0, 1.0, 14.1721, 2.5km
2, 0.0, 1.0, 14.2285, 2.5km
2, 0.0, 1.0, 14.2849, 2.5km
2, 0.0, 1.0, 14.3413, 2.5km
2, 0.0, 1.0, 14.3976, 2.5km
2, 0.0, 1.0, 14.4540, 2.5km
2, 0.0, 1.0, 14.5104, 2.5km
2, 0.0, 1.0, 14.5668, 2.5km
2, 0.0, 1.0, 14.6231, 2.5km
2, 0.0, 1.0, 14.6795, 2.5km
2, 0.0, 1.0, 14.7359, 2.5km
2, 0.0, 1.0, 14.7923, 2.5km
2, 0.0, 1.0, 14.8486, 2.5km
2, 0.0, 1.0, 14.9050, 2.5km
0, 470.90645, 0.0, 1.2570, 2.5km
0, 467.029961, 0.0, 1.27736, 2.5km
0, 463.178979, 0.0, 1.29773, 2.5km
0, 459.353394, 0.0, 1.31809, 2.5km
0, 455.553097, 0.0, 1.33845, 2.5km
0, 451.77798, 0.0, 1.35882, 2.5km
0, 448.027933, 0.0, 1.37918, 2.5km
0, 444.302847, 0.0, 1.39955, 2.5km
0, 440.602613, 0.0, 1.41991, 2.5km
0, 436.927123, 0.0, 1.44027, 2.5km
0, 433.276266, 0.0, 1.46064, 2.5km
0, 429.649934, 0.0, 1.4810, 2.5km
0, 426.048018, 0.0, 1.50136, 2.5km
0, 422.470409, 0.0, 1.52173, 2.5km
0, 418.916997, 0.0, 1.54209, 2.5km
0, 415.387675, 0.0, 1.56245, 2.5km
0, 411.882333, 0.0, 1.58282, 2.5km
0, 408.400862, 0.0, 1.60318, 2.5km
0, 404.943153, 0.0, 1.62355, 2.5km
0, 401.509099, 0.0, 1.64391, 2.5km
0, 398.09859, 0.0, 1.66427, 2.5km
0, 394.711518, 0.0, 1.68464, 2.5km
0, 391.347775, 0.0, 1.7050, 2.5km
0, 388.007251, 0.0, 1.72536, 2.5km
0, 384.68984, 0.0, 1.74573, 2.5km
0, 381.395433, 0.0, 1.76609, 2.5km
0, 378.123922, 0.0, 1.78645, 2.5km
0, 374.875199, 0.0, 1.80682, 2.5km
0, 371.649157, 0.0, 1.82718, 2.5km
0, 368.445688, 0.0, 1.84755, 2.5km
0, 365.264684, 0.0, 1.86791, 2.5km
0, 362.106038, 0.0, 1.88827, 2.5km
0, 358.969643, 0.0, 1.90864, 2.5km
0, 355.855392, 0.0, 1.9290, 2.5km
0, 352.763178, 0.0, 1.94936, 2.5km
0, 349.692894, 0.0, 1.96973, 2.5km
0, 346.644433, 0.0, 1.99009, 2.5km
0, 343.61769, 0.0, 2.01045, 2.5km
0, 340.612558, 0.0, 2.03082, 2.5km
0, 337.628931, 0.0, 2.05118, 2.5km
0, 334.666702, 0.0, 2.07155, 2.5km
0, 331.725767, 0.0, 2.09191, 2.5km
0, 328.806019, 0.0, 2.11227, 2.5km
0, 325.907354, 0.0, 2.13264, 2.5km
0, 323.029665, 0.0, 2.1530, 2.5km
0, 320.172847, 0.0, 2.17336, 2.5km
0, 317.336797, 0.0, 2.19373, 2.5km
0, 314.521409, 0.0, 2.21409, 2.5km
0, 311.726579, 0.0, 2.23445, 2.5km
0, 308.952202, 0.0, 2.25482, 2.5km
0, 306.198174, 0.0, 2.27518, 2.5km
0, 303.464392, 0.0, 2.29555, 2.5km
0, 300.750751, 0.0, 2.31591, 2.5km
0, 298.057148, 0.0, 2.33627, 2.5km
0, 295.38348, 0.0, 2.35664, 2.5km
0, 292.729644, 0.0, 2.3770, 2.5km
0, 290.095536, 0.0, 2.39736, 2.5km
0, 287.481055, 0.0, 2.41773, 2.5km
0, 284.886096, 0.0, 2.43809, 2.5km
0, 282.310559, 0.0, 2.45845, 2.5km
0, 279.754341, 0.0, 2.47882, 2.5km
0, 277.21734, 0.0, 2.49918, 2.5km
0, 274.699454, 0.0, 2.51955, 2.5km
0, 272.200582, 0.0, 2.53991, 2.5km
0, 269.720623, 0.0, 2.56027, 2.5km
0, 267.259475, 0.0, 2.58064, 2.5km
0, 264.817039, 0.0, 2.6010, 2.5km
0, 262.393212, 0.0, 2.62136, 2.5km
0, 259.987895, 0.0, 2.64173, 2.5km
0, 257.600988, 0.0, 2.66209, 2.5km
0, 255.232391, 0.0, 2.68245, 2.5km
0, 252.882003, 0.0, 2.70282, 2.5km
0, 250.549726, 0.0, 2.72318, 2.5km
0, 248.235461, 0.0, 2.74355, 2.5km
0, 245.939107, 0.0, 2.76391, 2.5km
0, 243.660566, 0.0, 2.78427, 2.5km
0, 241.39974, 0.0, 2.80464, 2.5km
0, 239.156531, 0.0, 2.8250, 2.5km
0, 236.930839, 0.0, 2.84536, 2.5km
0, 234.722568, 0.0, 2.86573, 2.5km
0, 232.531618, 0.0, 2.88609, 2.5km
0, 230.357894, 0.0, 2.90645, 2.5km
0, 228.201298, 0.0, 2.92682, 2.5km
0, 226.061732, 0.0, 2.94718, 2.5km
0, 223.9391, 0.0, 2.96755, 2.5km
0, 221.833305, 0.0, 2.98791, 2.5km
0, 219.744251, 0.0, 3.00827, 2.5km
0, 217.671842, 0.0, 3.02864, 2.5km
0, 215.615982, 0.0, 3.0490, 2.5km
0, 213.576576, 0.0, 3.06936, 2.5km
0, 211.553527, 0.0, 3.08973, 2.5km
0, 209.546741, 0.0, 3.11009, 2.5km
0, 207.556123, 0.0, 3.13045, 2.5km
0, 205.581578, 0.0, 3.15082, 2.5km
0, 203.623012, 0.0, 3.17118, 2.5km
0, 201.68033, 0.0, 3.19155, 2.5km
0, 199.753439, 0.0, 3.21191, 2.5km
0, 197.842244, 0.0, 3.23227, 2.5km
0, 195.946653, 0.0, 3.25264, 2.5km
0, 194.066571, 0.0, 3.2730, 2.5km
1, 190.237489, 0.0, 3.3150, 2.5km
1, 184.742353, 0.0, 3.37656, 2.5km
1, 179.383801, 0.0, 3.43811, 2.5km
1, 174.15931, 0.0, 3.49967, 2.5km
1, 169.066379, 0.0, 3.56122, 2.5km
1, 164.102528, 0.0, 3.62278, 2.5km
1, 159.265298, 0.0, 3.68433, 2.5km
1, 154.552249, 0.0, 3.74589, 2.5km
1, 149.960964, 0.0, 3.80744, 2.5km
1, 145.489049, 0.0, 3.8690, 2.5km
1, 141.13413, 0.0, 3.93056, 2.5km
1, 136.893856, 0.0, 3.99211, 2.5km
1, 132.7659, 0.0, 4.05367, 2.5km
1, 128.747954, 0.0, 4.11522, 2.5km
1, 124.837737, 0.0, 4.17678, 2.5km
1, 121.03299, 0.0, 4.23833, 2.5km
1, 117.331478, 0.0, 4.29989, 2.5km
1, 113.73099, 0.0, 4.36144, 2.5km
1, 110.22934, 0.0, 4.4230, 2.5km
1, 106.824366, 0.0, 4.48456, 2.5km
1, 103.513931, 0.0, 4.54611, 2.5km
1, 100.295926, 0.0, 4.60767, 2.5km
1, 97.168264, 0.0, 4.66922, 2.5km
1, 94.128888, 0.0, 4.73078, 2.5km
1, 91.175766, 0.0, 4.79233, 2.5km
1, 88.306891, 0.0, 4.85389, 2.5km
1, 85.520287, 0.0, 4.91544, 2.5km
1, 82.814003, 0.0, 4.9770, 2.5km
1, 80.186116, 0.0, 5.03856, 2.5km
1, 77.634732, 0.0, 5.10011, 2.5km
1, 75.157984, 0.0, 5.16167, 2.5km
1, 72.754036, 0.0, 5.22322, 2.5km
1, 70.421077, 0.0, 5.28478, 2.5km
1, 68.157329, 0.0, 5.34633, 2.5km
1, 65.961042, 0.0, 5.40789, 2.5km
1, 63.830493, 0.0, 5.46944, 2.5km
1, 61.763992, 0.0, 5.5310, 2.5km
1, 59.773486, 0.0, 5.59256, 2.5km
1, 57.851582, 0.0, 5.65411, 2.5km
1, 55.985917, 0.0, 5.71567, 2.5km
1, 54.175226, 0.0, 5.77722, 2.5km
1, 52.418244, 0.0, 5.83878, 2.5km
1, 50.713709, 0.0, 5.90033, 2.5km
1, 49.060366, 0.0, 5.96189, 2.5km
1, 47.456967, 0.0, 6.02344, 2.5km
1, 45.902271, 0.0, 6.0850, 2.5km
1, 44.395054, 0.0, 6.14656, 2.5km
1, 42.934099, 0.0, 6.20811, 2.5km
1, 41.571055, 0.0, 6.26967, 2.5km
1, 40.347047, 0.0, 6.33122, 2.5km
1, 39.148643, 0.0, 6.39278, 2.5km
1, 37.976134, 0.0, 6.45433, 2.5km
1, 36.829731, 0.0, 6.51589, 2.5km
1, 35.709574, 0.0, 6.57744, 2.5km
1, 34.619802, 0.0, 6.6390, 2.5km
1, 33.558388, 0.0, 6.70056, 2.5km
1, 32.522224, 0.0, 6.76211, 2.5km
1, 31.511315, 0.0, 6.82367, 2.5km
1, 30.525609, 0.0, 6.88522, 2.5km
1, 29.564996, 0.0, 6.94678, 2.5km
1, 28.62932, 0.0, 7.00833, 2.5km
1, 27.71838, 0.0, 7.06989, 2.5km
1, 26.831933, 0.0, 7.13144, 2.5km
1, 25.969701, 0.0, 7.1930, 2.5km
1, 25.131372, 0.0, 7.25456, 2.5km
1, 24.316607, 0.0, 7.31611, 2.5km
1, 23.525041, 0.0, 7.37767, 2.5km
1, 22.756287, 0.0, 7.43922, 2.5km
1, 22.009938, 0.0, 7.50078, 2.5km
1, 21.285573, 0.0, 7.56233, 2.5km
1, 20.582757, 0.0, 7.62389, 2.5km
1, 19.901043, 0.0, 7.68544, 2.5km
1, 19.239976, 0.0, 7.7470, 2.5km
1, 18.599096, 0.0, 7.80856, 2.5km
1, 17.977935, 0.0, 7.87011, 2.5km
1, 17.376026, 0.0, 7.93167, 2.5km
1, 16.792897, 0.0, 7.99322, 2.5km
1, 16.228078, 0.0, 8.05478, 2.5km
1, 15.681099, 0.0, 8.11633, 2.5km
1, 15.151495, 0.0, 8.17789, 2.5km
1, 14.638802, 0.0, 8.23944, 2.5km
1, 14.142561, 0.0, 8.3010, 2.5km
1, 13.662319, 0.0, 8.36256, 2.5km
1, 13.197626, 0.0, 8.42411, 2.5km
1, 12.748043, 0.0, 8.48567, 2.5km
1, 12.313134, 0.0, 8.54722, 2.5km
1, 11.892473, 0.0, 8.60878, 2.5km
1, 11.48564, 0.0, 8.67033, 2.5km
1, 11.092224, 0.0, 8.73189, 2.5km
1, 10.711822, 0.0, 8.79344, 2.5km
1, 10.34404, 0.0, 8.8550, 2.5km
1, 9.988493, 0.0, 8.91656, 2.5km
1, 9.644804, 0.0, 8.97811, 2.5km
1, 9.312605, 0.0, 9.03967, 2.5km
1, 8.991537, 0.0, 9.10122, 2.5km
1, 8.68125, 0.0, 9.16278, 2.5km
1, 8.381405, 0.0, 9.22433, 2.5km
1, 8.091668, 0.0, 9.28589, 2.5km
1, 7.812172, 0.0, 9.34744, 2.5km
1, 7.542135, 0.0, 9.4090, 2.5km
3, 0.0, 1.0, 14.8150, 2.5km
3, 0.0, 1.0, 14.9042, 2.5km
3, 0.0, 1.0, 14.9935, 2.5km
3, 0.0, 1.0, 15.0827, 2.5km
3, 0.0, 1.0, 15.1720, 2.5km
