"Classe de Chuva", "MaxQ", "MinBER", "Attenuation", "Distancia" 
3, 0.0, 1.0, 15.2612, 2.5km
3, 0.0, 1.0, 15.3505, 2.5km
3, 0.0, 1.0, 15.4397, 2.5km
3, 0.0, 1.0, 15.5289, 2.5km
3, 0.0, 1.0, 15.6182, 2.5km
3, 0.0, 1.0, 15.7074, 2.5km
3, 0.0, 1.0, 15.7967, 2.5km
3, 0.0, 1.0, 15.8859, 2.5km
3, 0.0, 1.0, 15.9752, 2.5km
3, 0.0, 1.0, 16.0644, 2.5km
3, 0.0, 1.0, 16.1536, 2.5km
3, 0.0, 1.0, 16.2429, 2.5km
3, 0.0, 1.0, 16.3321, 2.5km
3, 0.0, 1.0, 16.4214, 2.5km
3, 0.0, 1.0, 16.5106, 2.5km
3, 0.0, 1.0, 16.5998, 2.5km
3, 0.0, 1.0, 16.6891, 2.5km
3, 0.0, 1.0, 16.7783, 2.5km
3, 0.0, 1.0, 16.8676, 2.5km
3, 0.0, 1.0, 16.9568, 2.5km
3, 0.0, 1.0, 17.0461, 2.5km
3, 0.0, 1.0, 17.1353, 2.5km
3, 0.0, 1.0, 17.2245, 2.5km
3, 0.0, 1.0, 17.3138, 2.5km
3, 0.0, 1.0, 17.4030, 2.5km
3, 0.0, 1.0, 17.4923, 2.5km
3, 0.0, 1.0, 17.5815, 2.5km
3, 0.0, 1.0, 17.6708, 2.5km
3, 0.0, 1.0, 17.76, 2.5km
3, 0.0, 1.0, 17.8492, 2.5km
3, 0.0, 1.0, 17.9385, 2.5km
3, 0.0, 1.0, 18.0277, 2.5km
3, 0.0, 1.0, 18.1170, 2.5km
3, 0.0, 1.0, 18.2062, 2.5km
3, 0.0, 1.0, 18.2955, 2.5km
3, 0.0, 1.0, 18.3847, 2.5km
3, 0.0, 1.0, 18.4739, 2.5km
3, 0.0, 1.0, 18.5632, 2.5km
3, 0.0, 1.0, 18.6524, 2.5km
3, 0.0, 1.0, 18.7417, 2.5km
3, 0.0, 1.0, 18.8309, 2.5km
3, 0.0, 1.0, 18.9202, 2.5km
3, 0.0, 1.0, 19.0094, 2.5km
3, 0.0, 1.0, 19.0986, 2.5km
3, 0.0, 1.0, 19.1879, 2.5km
3, 0.0, 1.0, 19.2771, 2.5km
3, 0.0, 1.0, 19.3664, 2.5km
3, 0.0, 1.0, 19.4556, 2.5km
3, 0.0, 1.0, 19.5448, 2.5km
3, 0.0, 1.0, 19.6341, 2.5km
3, 0.0, 1.0, 19.7233, 2.5km
3, 0.0, 1.0, 19.8126, 2.5km
3, 0.0, 1.0, 19.9018, 2.5km
3, 0.0, 1.0, 19.9911, 2.5km
3, 0.0, 1.0, 20.0803, 2.5km
3, 0.0, 1.0, 20.1695, 2.5km
3, 0.0, 1.0, 20.2588, 2.5km
3, 0.0, 1.0, 20.3480, 2.5km
3, 0.0, 1.0, 20.4373, 2.5km
3, 0.0, 1.0, 20.5265, 2.5km
3, 0.0, 1.0, 20.6158, 2.5km
3, 0.0, 1.0, 20.7050, 2.5km
3, 0.0, 1.0, 20.7942, 2.5km
3, 0.0, 1.0, 20.8835, 2.5km
3, 0.0, 1.0, 20.9727, 2.5km
3, 0.0, 1.0, 21.0620, 2.5km
3, 0.0, 1.0, 21.1512, 2.5km
3, 0.0, 1.0, 21.2405, 2.5km
3, 0.0, 1.0, 21.3297, 2.5km
3, 0.0, 1.0, 21.4189, 2.5km
3, 0.0, 1.0, 21.5082, 2.5km
3, 0.0, 1.0, 21.5974, 2.5km
3, 0.0, 1.0, 21.6867, 2.5km
3, 0.0, 1.0, 21.7759, 2.5km
3, 0.0, 1.0, 21.8652, 2.5km
3, 0.0, 1.0, 21.9544, 2.5km
3, 0.0, 1.0, 22.0436, 2.5km
3, 0.0, 1.0, 22.1329, 2.5km
3, 0.0, 1.0, 22.2221, 2.5km
3, 0.0, 1.0, 22.3114, 2.5km
3, 0.0, 1.0, 22.4006, 2.5km
3, 0.0, 1.0, 22.4898, 2.5km
3, 0.0, 1.0, 22.5791, 2.5km
3, 0.0, 1.0, 22.6683, 2.5km
3, 0.0, 1.0, 22.7576, 2.5km
3, 0.0, 1.0, 22.8468, 2.5km
3, 0.0, 1.0, 22.9361, 2.5km
3, 0.0, 1.0, 23.0253, 2.5km
3, 0.0, 1.0, 23.1145, 2.5km
3, 0.0, 1.0, 23.2038, 2.5km
3, 0.0, 1.0, 23.2930, 2.5km
3, 0.0, 1.0, 23.3823, 2.5km
3, 0.0, 1.0, 23.4715, 2.5km
3, 0.0, 1.0, 23.5608, 2.5km
3, 0.0, 1.0, 23.65, 2.5km
2, 2145.648279, 0.0, 9.3240, 500m
2, 2140.401065, 0.0, 9.38037, 500m
2, 2135.151532, 0.0, 9.43675, 500m
2, 2129.899772, 0.0, 9.49312, 500m
2, 2124.645879, 0.0, 9.54949, 500m
2, 2119.389945, 0.0, 9.60587, 500m
2, 2114.132062, 0.0, 9.66224, 500m
2, 2108.872323, 0.0, 9.71862, 500m
2, 2103.610821, 0.0, 9.77499, 500m
2, 2098.347648, 0.0, 9.83136, 500m
2, 2093.082897, 0.0, 9.88774, 500m
2, 2087.81666, 0.0, 9.94411, 500m
2, 2082.549031, 0.0, 10.0005, 500m
2, 2077.280102, 0.0, 10.0569, 500m
2, 2072.009966, 0.0, 10.1132, 500m
2, 2066.738714, 0.0, 10.1696, 500m
2, 2061.466441, 0.0, 10.2260, 500m
2, 2056.193238, 0.0, 10.2824, 500m
2, 2050.919198, 0.0, 10.3387, 500m
2, 2045.644414, 0.0, 10.3951, 500m
2, 2040.368977, 0.0, 10.4515, 500m
2, 2035.09298, 0.0, 10.5078, 500m
2, 2029.816515, 0.0, 10.5642, 500m
2, 2024.539674, 0.0, 10.6206, 500m
2, 2019.26255, 0.0, 10.6770, 500m
2, 2013.985234, 0.0, 10.7333, 500m
2, 2008.707818, 0.0, 10.7897, 500m
2, 2003.430394, 0.0, 10.8461, 500m
2, 1998.153053, 0.0, 10.9025, 500m
2, 1992.875887, 0.0, 10.9588, 500m
2, 1987.598987, 0.0, 11.0152, 500m
2, 1982.322443, 0.0, 11.0716, 500m
2, 1977.046348, 0.0, 11.1280, 500m
2, 1971.770792, 0.0, 11.1843, 500m
2, 1966.495864, 0.0, 11.2407, 500m
2, 1961.221657, 0.0, 11.2971, 500m
2, 1955.94826, 0.0, 11.3535, 500m
2, 1950.675763, 0.0, 11.4098, 500m
2, 1945.404256, 0.0, 11.4662, 500m
2, 1940.133828, 0.0, 11.5226, 500m
2, 1934.86457, 0.0, 11.5789, 500m
2, 1929.596569, 0.0, 11.6353, 500m
2, 1924.329916, 0.0, 11.6917, 500m
2, 1919.064699, 0.0, 11.7481, 500m
2, 1913.801005, 0.0, 11.8044, 500m
2, 1908.538925, 0.0, 11.8608, 500m
2, 1903.278544, 0.0, 11.9172, 500m
2, 1898.019952, 0.0, 11.9736, 500m
2, 1892.763236, 0.0, 12.0299, 500m
2, 1887.508482, 0.0, 12.0863, 500m
2, 1882.255777, 0.0, 12.1427, 500m
2, 1877.005209, 0.0, 12.1991, 500m
2, 1871.756862, 0.0, 12.2554, 500m
2, 1866.510824, 0.0, 12.3118, 500m
2, 1861.26718, 0.0, 12.3682, 500m
2, 1856.026015, 0.0, 12.4246, 500m
2, 1850.787414, 0.0, 12.4809, 500m
2, 1845.551461, 0.0, 12.5373, 500m
2, 1840.318242, 0.0, 12.5937, 500m
2, 1835.087839, 0.0, 12.6501, 500m
2, 1829.860337, 0.0, 12.7064, 500m
2, 1824.635819, 0.0, 12.7628, 500m
2, 1819.414367, 0.0, 12.8192, 500m
2, 1814.196065, 0.0, 12.8755, 500m
2, 1808.980994, 0.0, 12.9319, 500m
2, 1803.769236, 0.0, 12.9883, 500m
2, 1798.560872, 0.0, 13.0447, 500m
2, 1793.355984, 0.0, 13.1010, 500m
2, 1788.154652, 0.0, 13.1574, 500m
2, 1782.956957, 0.0, 13.2138, 500m
2, 1777.762977, 0.0, 13.2702, 500m
2, 1772.572793, 0.0, 13.3265, 500m
2, 1767.386483, 0.0, 13.3829, 500m
2, 1762.204125, 0.0, 13.4393, 500m
2, 1757.025799, 0.0, 13.4957, 500m
2, 1751.851582, 0.0, 13.5520, 500m
2, 1746.68155, 0.0, 13.6084, 500m
2, 1741.515782, 0.0, 13.6648, 500m
2, 1736.354352, 0.0, 13.7212, 500m
2, 1731.197338, 0.0, 13.7775, 500m
2, 1726.044814, 0.0, 13.8339, 500m
2, 1720.896855, 0.0, 13.8903, 500m
2, 1715.753537, 0.0, 13.9466, 500m
2, 1710.614932, 0.0, 14.0030, 500m
2, 1705.481116, 0.0, 14.0594, 500m
2, 1700.352161, 0.0, 14.1158, 500m
2, 1695.228139, 0.0, 14.1721, 500m
2, 1690.109123, 0.0, 14.2285, 500m
2, 1684.995184, 0.0, 14.2849, 500m
2, 1679.886395, 0.0, 14.3413, 500m
2, 1674.782825, 0.0, 14.3976, 500m
2, 1669.684544, 0.0, 14.4540, 500m
2, 1664.591624, 0.0, 14.5104, 500m
2, 1659.504132, 0.0, 14.5668, 500m
2, 1654.422138, 0.0, 14.6231, 500m
2, 1649.345709, 0.0, 14.6795, 500m
2, 1644.274915, 0.0, 14.7359, 500m
2, 1639.209821, 0.0, 14.7923, 500m
2, 1634.150495, 0.0, 14.8486, 500m
2, 1629.097002, 0.0, 14.9050, 500m
0, 2831.118818, 0.0, 1.2570, 500m
0, 2829.636878, 0.0, 1.27736, 500m
0, 2828.153366, 0.0, 1.29773, 500m
0, 2826.668284, 0.0, 1.31809, 500m
0, 2825.181633, 0.0, 1.33845, 500m
0, 2823.693414, 0.0, 1.35882, 500m
0, 2822.203629, 0.0, 1.37918, 500m
0, 2820.71228, 0.0, 1.39955, 500m
0, 2819.219367, 0.0, 1.41991, 500m
0, 2817.724894, 0.0, 1.44027, 500m
0, 2816.22886, 0.0, 1.46064, 500m
0, 2814.731268, 0.0, 1.4810, 500m
0, 2813.232119, 0.0, 1.50136, 500m
0, 2811.731415, 0.0, 1.52173, 500m
0, 2810.229157, 0.0, 1.54209, 500m
0, 2808.725347, 0.0, 1.56245, 500m
0, 2807.219987, 0.0, 1.58282, 500m
0, 2805.713077, 0.0, 1.60318, 500m
0, 2804.204621, 0.0, 1.62355, 500m
0, 2802.694619, 0.0, 1.64391, 500m
0, 2801.183073, 0.0, 1.66427, 500m
0, 2799.669984, 0.0, 1.68464, 500m
0, 2798.155355, 0.0, 1.7050, 500m
0, 2796.639187, 0.0, 1.72536, 500m
0, 2795.121481, 0.0, 1.74573, 500m
0, 2793.60224, 0.0, 1.76609, 500m
0, 2792.081464, 0.0, 1.78645, 500m
0, 2790.559157, 0.0, 1.80682, 500m
0, 2789.035318, 0.0, 1.82718, 500m
0, 2787.509951, 0.0, 1.84755, 500m
0, 2785.983057, 0.0, 1.86791, 500m
0, 2784.454638, 0.0, 1.88827, 500m
0, 2782.924694, 0.0, 1.90864, 500m
0, 2781.393229, 0.0, 1.9290, 500m
0, 2779.860244, 0.0, 1.94936, 500m
0, 2778.32574, 0.0, 1.96973, 500m
0, 2776.78972, 0.0, 1.99009, 500m
0, 2775.252186, 0.0, 2.01045, 500m
0, 2773.713138, 0.0, 2.03082, 500m
0, 2772.172579, 0.0, 2.05118, 500m
0, 2770.630511, 0.0, 2.07155, 500m
0, 2769.086935, 0.0, 2.09191, 500m
0, 2767.541854, 0.0, 2.11227, 500m
0, 2765.995269, 0.0, 2.13264, 500m
0, 2764.447183, 0.0, 2.1530, 500m
0, 2762.897596, 0.0, 2.17336, 500m
0, 2761.346511, 0.0, 2.19373, 500m
0, 2759.79393, 0.0, 2.21409, 500m
0, 2758.239855, 0.0, 2.23445, 500m
0, 2756.684287, 0.0, 2.25482, 500m
0, 2755.127229, 0.0, 2.27518, 500m
0, 2753.568682, 0.0, 2.29555, 500m
0, 2752.008649, 0.0, 2.31591, 500m
0, 2750.447131, 0.0, 2.33627, 500m
0, 2748.884131, 0.0, 2.35664, 500m
0, 2747.319649, 0.0, 2.3770, 500m
0, 2745.75369, 0.0, 2.39736, 500m
0, 2744.186253, 0.0, 2.41773, 500m
0, 2742.617342, 0.0, 2.43809, 500m
0, 2741.046958, 0.0, 2.45845, 500m
0, 2739.475103, 0.0, 2.47882, 500m
0, 2737.90178, 0.0, 2.49918, 500m
0, 2736.326991, 0.0, 2.51955, 500m
0, 2734.750736, 0.0, 2.53991, 500m
0, 2733.17302, 0.0, 2.56027, 500m
0, 2731.593843, 0.0, 2.58064, 500m
0, 2730.013207, 0.0, 2.6010, 500m
0, 2728.431116, 0.0, 2.62136, 500m
0, 2726.84757, 0.0, 2.64173, 500m
0, 2725.262572, 0.0, 2.66209, 500m
0, 2723.676125, 0.0, 2.68245, 500m
0, 2722.088229, 0.0, 2.70282, 500m
0, 2720.498888, 0.0, 2.72318, 500m
0, 2718.908104, 0.0, 2.74355, 500m
0, 2717.315878, 0.0, 2.76391, 500m
0, 2715.722214, 0.0, 2.78427, 500m
0, 2714.127112, 0.0, 2.80464, 500m
0, 2712.530575, 0.0, 2.8250, 500m
0, 2710.932606, 0.0, 2.84536, 500m
0, 2709.333207, 0.0, 2.86573, 500m
0, 2707.73238, 0.0, 2.88609, 500m
0, 2706.130126, 0.0, 2.90645, 500m
0, 2704.526449, 0.0, 2.92682, 500m
0, 2702.921351, 0.0, 2.94718, 500m
0, 2701.314833, 0.0, 2.96755, 500m
0, 2699.706898, 0.0, 2.98791, 500m
0, 2698.097549, 0.0, 3.00827, 500m
0, 2696.486788, 0.0, 3.02864, 500m
0, 2694.874616, 0.0, 3.0490, 500m
0, 2693.261037, 0.0, 3.06936, 500m
0, 2691.646052, 0.0, 3.08973, 500m
0, 2690.029665, 0.0, 3.11009, 500m
0, 2688.411876, 0.0, 3.13045, 500m
0, 2686.792689, 0.0, 3.15082, 500m
0, 2685.172106, 0.0, 3.17118, 500m
0, 2683.55013, 0.0, 3.19155, 500m
0, 2681.926762, 0.0, 3.21191, 500m
0, 2680.302005, 0.0, 3.23227, 500m
0, 2678.675861, 0.0, 3.25264, 500m
0, 2677.048334, 0.0, 3.2730, 500m
1, 2673.687197, 0.0, 3.3150, 500m
1, 2668.750511, 0.0, 3.37656, 500m
1, 2663.801313, 0.0, 3.43811, 500m
1, 2658.839671, 0.0, 3.49967, 500m
1, 2653.865655, 0.0, 3.56122, 500m
1, 2648.879334, 0.0, 3.62278, 500m
1, 2643.88078, 0.0, 3.68433, 500m
1, 2638.870064, 0.0, 3.74589, 500m
1, 2633.847259, 0.0, 3.80744, 500m
1, 2628.812438, 0.0, 3.8690, 500m
1, 2623.765674, 0.0, 3.93056, 500m
1, 2618.707043, 0.0, 3.99211, 500m
1, 2613.63662, 0.0, 4.05367, 500m
1, 2608.554481, 0.0, 4.11522, 500m
1, 2603.460704, 0.0, 4.17678, 500m
1, 2598.355366, 0.0, 4.23833, 500m
1, 2593.238546, 0.0, 4.29989, 500m
1, 2588.110323, 0.0, 4.36144, 500m
1, 2582.970778, 0.0, 4.4230, 500m
1, 2577.819992, 0.0, 4.48456, 500m
1, 2572.658045, 0.0, 4.54611, 500m
1, 2567.485021, 0.0, 4.60767, 500m
1, 2562.301002, 0.0, 4.66922, 500m
1, 2557.106073, 0.0, 4.73078, 500m
1, 2551.900318, 0.0, 4.79233, 500m
1, 2546.683822, 0.0, 4.85389, 500m
1, 2541.456672, 0.0, 4.91544, 500m
1, 2536.218955, 0.0, 4.9770, 500m
1, 2530.970757, 0.0, 5.03856, 500m
1, 2525.712167, 0.0, 5.10011, 500m
1, 2520.443275, 0.0, 5.16167, 500m
1, 2515.16417, 0.0, 5.22322, 500m
1, 2509.874942, 0.0, 5.28478, 500m
1, 2504.575682, 0.0, 5.34633, 500m
1, 2499.266482, 0.0, 5.40789, 500m
1, 2493.947435, 0.0, 5.46944, 500m
1, 2488.618633, 0.0, 5.5310, 500m
1, 2483.280171, 0.0, 5.59256, 500m
1, 2477.932143, 0.0, 5.65411, 500m
1, 2472.574644, 0.0, 5.71567, 500m
1, 2467.20777, 0.0, 5.77722, 500m
1, 2461.831618, 0.0, 5.83878, 500m
1, 2456.446284, 0.0, 5.90033, 500m
1, 2451.051866, 0.0, 5.96189, 500m
1, 2445.648464, 0.0, 6.02344, 500m
1, 2440.236175, 0.0, 6.0850, 500m
1, 2434.815099, 0.0, 6.14656, 500m
1, 2429.385338, 0.0, 6.20811, 500m
1, 2423.946991, 0.0, 6.26967, 500m
1, 2418.50016, 0.0, 6.33122, 500m
1, 2413.044947, 0.0, 6.39278, 500m
1, 2407.581455, 0.0, 6.45433, 500m
1, 2402.109787, 0.0, 6.51589, 500m
1, 2396.630047, 0.0, 6.57744, 500m
1, 2391.14234, 0.0, 6.6390, 500m
1, 2385.64677, 0.0, 6.70056, 500m
1, 2380.143442, 0.0, 6.76211, 500m
1, 2374.632463, 0.0, 6.82367, 500m
1, 2369.11394, 0.0, 6.88522, 500m
1, 2363.58798, 0.0, 6.94678, 500m
1, 2358.054689, 0.0, 7.00833, 500m
1, 2352.514177, 0.0, 7.06989, 500m
1, 2346.966552, 0.0, 7.13144, 500m
1, 2341.411923, 0.0, 7.1930, 500m
1, 2335.850399, 0.0, 7.25456, 500m
1, 2330.282092, 0.0, 7.31611, 500m
1, 2324.70711, 0.0, 7.37767, 500m
1, 2319.125566, 0.0, 7.43922, 500m
1, 2313.537571, 0.0, 7.50078, 500m
1, 2307.943237, 0.0, 7.56233, 500m
1, 2302.342676, 0.0, 7.62389, 500m
1, 2296.736, 0.0, 7.68544, 500m
1, 2291.123324, 0.0, 7.7470, 500m
1, 2285.50476, 0.0, 7.80856, 500m
1, 2279.880422, 0.0, 7.87011, 500m
1, 2274.250426, 0.0, 7.93167, 500m
1, 2268.614885, 0.0, 7.99322, 500m
1, 2262.973915, 0.0, 8.05478, 500m
1, 2257.32763, 0.0, 8.11633, 500m
1, 2251.676148, 0.0, 8.17789, 500m
1, 2246.019583, 0.0, 8.23944, 500m
1, 2240.358052, 0.0, 8.3010, 500m
1, 2234.691673, 0.0, 8.36256, 500m
1, 2229.020561, 0.0, 8.42411, 500m
1, 2223.344835, 0.0, 8.48567, 500m
1, 2217.664612, 0.0, 8.54722, 500m
1, 2211.980009, 0.0, 8.60878, 500m
1, 2206.291144, 0.0, 8.67033, 500m
1, 2200.598137, 0.0, 8.73189, 500m
1, 2194.901106, 0.0, 8.79344, 500m
1, 2189.200168, 0.0, 8.8550, 500m
1, 2183.495444, 0.0, 8.91656, 500m
1, 2177.787053, 0.0, 8.97811, 500m
1, 2172.075113, 0.0, 9.03967, 500m
1, 2166.359745, 0.0, 9.10122, 500m
1, 2160.641067, 0.0, 9.16278, 500m
1, 2154.9192, 0.0, 9.22433, 500m
1, 2149.194265, 0.0, 9.28589, 500m
1, 2143.46638, 0.0, 9.34744, 500m
1, 2137.735666, 0.0, 9.4090, 500m
3, 1637.167625, 0.0, 14.8150, 500m
3, 1629.164874, 0.0, 14.9042, 500m
3, 1621.176906, 0.0, 14.9935, 500m
3, 1613.203979, 0.0, 15.0827, 500m
3, 1605.246346, 0.0, 15.1720, 500m
3, 1597.30426, 0.0, 15.2612, 500m
3, 1589.377969, 0.0, 15.3505, 500m
3, 1581.467717, 0.0, 15.4397, 500m
3, 1573.573747, 0.0, 15.5289, 500m
3, 1565.696296, 0.0, 15.6182, 500m
3, 1557.835599, 0.0, 15.7074, 500m
3, 1549.991888, 0.0, 15.7967, 500m
3, 1542.165391, 0.0, 15.8859, 500m
3, 1534.356333, 0.0, 15.9752, 500m
3, 1526.564934, 0.0, 16.0644, 500m
3, 1518.791413, 0.0, 16.1536, 500m
3, 1511.035983, 0.0, 16.2429, 500m
3, 1503.298858, 0.0, 16.3321, 500m
3, 1495.580243, 0.0, 16.4214, 500m
3, 1487.880343, 0.0, 16.5106, 500m
3, 1480.199359, 0.0, 16.5998, 500m
3, 1472.537489, 0.0, 16.6891, 500m
3, 1464.894926, 0.0, 16.7783, 500m
3, 1457.27186, 0.0, 16.8676, 500m
3, 1449.668481, 0.0, 16.9568, 500m
3, 1442.08497, 0.0, 17.0461, 500m
3, 1434.521508, 0.0, 17.1353, 500m
3, 1426.978273, 0.0, 17.2245, 500m
3, 1419.455438, 0.0, 17.3138, 500m
3, 1411.953174, 0.0, 17.4030, 500m
3, 1404.471647, 0.0, 17.4923, 500m
3, 1397.011021, 0.0, 17.5815, 500m
3, 1389.571456, 0.0, 17.6708, 500m
3, 1382.15311, 0.0, 17.76, 500m
3, 1374.756136, 0.0, 17.8492, 500m
3, 1367.380684, 0.0, 17.9385, 500m
3, 1360.026902, 0.0, 18.0277, 500m
3, 1352.694933, 0.0, 18.1170, 500m
3, 1345.384918, 0.0, 18.2062, 500m
3, 1338.096995, 0.0, 18.2955, 500m
3, 1330.831298, 0.0, 18.3847, 500m
3, 1323.587958, 0.0, 18.4739, 500m
3, 1316.367103, 0.0, 18.5632, 500m
3, 1309.168857, 0.0, 18.6524, 500m
3, 1301.993343, 0.0, 18.7417, 500m
3, 1294.840679, 0.0, 18.8309, 500m
3, 1287.71098, 0.0, 18.9202, 500m
3, 1280.604359, 0.0, 19.0094, 500m
3, 1273.520926, 0.0, 19.0986, 500m
3, 1266.460786, 0.0, 19.1879, 500m
3, 1259.424044, 0.0, 19.2771, 500m
3, 1252.410799, 0.0, 19.3664, 500m
3, 1245.42115, 0.0, 19.4556, 500m
3, 1238.455191, 0.0, 19.5448, 500m
3, 1231.513014, 0.0, 19.6341, 500m
3, 1224.594708, 0.0, 19.7233, 500m
3, 1217.700359, 0.0, 19.8126, 500m
3, 1210.830051, 0.0, 19.9018, 500m
3, 1203.983864, 0.0, 19.9911, 500m
3, 1197.161876, 0.0, 20.0803, 500m
3, 1190.364161, 0.0, 20.1695, 500m
3, 1183.590794, 0.0, 20.2588, 500m
3, 1176.841842, 0.0, 20.3480, 500m
3, 1170.117375, 0.0, 20.4373, 500m
3, 1163.417455, 0.0, 20.5265, 500m
3, 1156.742145, 0.0, 20.6158, 500m
3, 1150.091506, 0.0, 20.7050, 500m
3, 1143.465592, 0.0, 20.7942, 500m
3, 1136.86446, 0.0, 20.8835, 500m
3, 1130.28816, 0.0, 20.9727, 500m
3, 1123.736744, 0.0, 21.0620, 500m
3, 1117.210257, 0.0, 21.1512, 500m
3, 1110.708744, 0.0, 21.2405, 500m
3, 1104.232249, 0.0, 21.3297, 500m
3, 1097.780811, 0.0, 21.4189, 500m
3, 1091.354468, 0.0, 21.5082, 500m
3, 1084.953256, 0.0, 21.5974, 500m
3, 1078.577208, 0.0, 21.6867, 500m
3, 1072.226355, 0.0, 21.7759, 500m
3, 1065.900727, 0.0, 21.8652, 500m
3, 1059.60035, 0.0, 21.9544, 500m
3, 1053.32525, 0.0, 22.0436, 500m
3, 1047.075448, 0.0, 22.1329, 500m
3, 1040.850966, 0.0, 22.2221, 500m
3, 1034.651822, 0.0, 22.3114, 500m
3, 1028.478034, 0.0, 22.4006, 500m
3, 1022.329615, 0.0, 22.4898, 500m
3, 1016.206578, 0.0, 22.5791, 500m
3, 1010.108935, 0.0, 22.6683, 500m
3, 1004.036694, 0.0, 22.7576, 500m
3, 997.989862, 0.0, 22.8468, 500m
3, 991.968445, 0.0, 22.9361, 500m
3, 985.972447, 0.0, 23.0253, 500m
3, 980.001869, 0.0, 23.1145, 500m
3, 974.056711, 0.0, 23.2038, 500m
3, 968.136972, 0.0, 23.2930, 500m
3, 962.242647, 0.0, 23.3823, 500m
3, 956.373733, 0.0, 23.4715, 500m
3, 950.530223, 0.0, 23.5608, 500m
3, 944.712107, 0.0, 23.65, 500m
